Nombre;Descripcion;Precio_Euros;URL_Producto;URL_Imagen
Ginebra Premium Siderit 70 cl;Siderit es una London Dry Gin hecha a mano en la micro destilería Siderit, situada en tierras de Cantabria. De la pericia de sus maestros destiladores Leivas y Prieto, nace una gin neutra, fácilmente combinable, con presencia cítrica y herbal en nariz que recuerda al paisaje verde y húmedo de las montañas cántabras. 43% Vol. Se presenta en botella de...;29.95;https://tienda.productostipicosregionales.es/destilados/380-ginebra-premium-siderit-70-cl.html;https://tienda.productostipicosregionales.es/408-home_default/ginebra-premium-siderit-70-cl.jpg
Guisante Fino Extra Juker 345 gr;Guisantes extra finos de primera calidad, recolectados en la huerta riojana y elaborados exclusivamente con agua y sal. Se presenta en tarro de vidrio de 345 gr. Peso Neto Escurrido:215g.;2.75;https://tienda.productostipicosregionales.es/conservas-vegetales/294-guisante-fino-extra-juker-345-gr.html;https://tienda.productostipicosregionales.es/764-home_default/guisante-fino-extra-juker-345-gr.jpg
Guisante Fino Extra Juker 660 gr;Guisantes extra finos de primera calidad, recolectados en la huerta riojana y elaborados exclusivamente con agua y sal. Se presenta en tarro de vidrio de 660 gr. Peso Neto Escurrido:425g.;2.90;https://tienda.productostipicosregionales.es/conservas-vegetales/295-guisante-fino-extra-juker-660-gr.html;https://tienda.productostipicosregionales.es/765-home_default/guisante-fino-extra-juker-660-gr.jpg
Higos Agridulces S.A.T. El Artesano Raúl Valcarce 300 gr;Elaborado por De lo Nuestro Artesano , S.L. en el Bierzo (Carracedelo – León). Producto de elaboración artesanal. Se presenta en tarro de vidrio de 300 gr. Peso Neto Escurrido 175g.;5.95;https://tienda.productostipicosregionales.es/conservas-dulces/574-higos-agridulces-sat-el-artesano-raul-valcarce-300-gr.html;https://tienda.productostipicosregionales.es/792-home_default/higos-agridulces-sat-el-artesano-raul-valcarce-300-gr.jpg
Higos en Aguardiente S.A.T. El Artesano Raúl Valcarce 300 gr;Elaborado por De lo Nuestro Artesano , S.L. en el Bierzo (Carracedelo – León). Producto de elaboración artesanal. Se presenta en tarro de vidrio de 300 gr. Peso Neto Escurrido: 175g.;6.50;https://tienda.productostipicosregionales.es/conservas-dulces/575-higos-en-aguardiente-sat-el-artesano-raul-valcarce-300-gr.html;https://tienda.productostipicosregionales.es/603-home_default/higos-en-aguardiente-sat-el-artesano-raul-valcarce-300-gr.jpg
Hojaldres de Astorga "Los Margatos";Hojaldres;6.95;https://tienda.productostipicosregionales.es/reposteria/1389-hojaldres-los-maragatos.html;https://tienda.productostipicosregionales.es/2306-home_default/hojaldres-los-maragatos.jpg
Jamón Loncheado El Montañés – Vegacervera 200 g;Jamón de cerdo loncheado y curado en la localidad de Vegacervera, situada en el extremo Norte de la provincia de León. Producto artesano. Curación natural. Se presenta en sobre de 200 g aprox. envasado al vacío.;6.95;https://tienda.productostipicosregionales.es/jamon-y-cecina/677-jamon-loncheado-el-montanes-vegacervera-200-g.html;https://tienda.productostipicosregionales.es/1015-home_default/jamon-loncheado-el-montanes-vegacervera-200-g.jpg
Judía Verde al Natural Juker 660 gr;La calidad de la judía verde riojana elaborada exclusivamente con agua y sal. Se presenta en tarro de vidrio de 660 gr. Peso Neto Escurrido:360g.;3.50;https://tienda.productostipicosregionales.es/conservas-vegetales/293-judia-verde-al-natural-juker-660-gr.html;https://tienda.productostipicosregionales.es/321-home_default/judia-verde-al-natural-juker-660-gr.jpg
Jugo para beber Aloe Vera Ecológico Penca Zábila 1 l;Jugo de Aloe Vera puro (99,7%) de producción ecológica. Elaborado con 2,7 kg de hojas y procesado de forma íntegra en túnel de frío sin aire. Se presenta en botella de plástico de 1 litro con obturador de 8 orificios.;21.50;https://tienda.productostipicosregionales.es/zumos/1020-jugo-para-beber-aloe-vera-ecologico-penca-zabila-1-l.html;https://tienda.productostipicosregionales.es/1335-home_default/jugo-para-beber-aloe-vera-ecologico-penca-zabila-1-l.jpg
Jugo para beber Aloe Vera Ecológico Penca Zábila 300 ml;Jugo de Aloe Vera puro (99,7%) de producción ecológica. Elaborado con 810 gr de hojas y procesado de forma íntegra en túnel de frío sin aire. Se presenta en envase Airless de 300 mlcon válvula hermética anti-goteo.;9.95;https://tienda.productostipicosregionales.es/zumos/1022-jugo-para-beber-aloe-vera-ecologico-penca-zabila-300-ml.html;https://tienda.productostipicosregionales.es/1337-home_default/jugo-para-beber-aloe-vera-ecologico-penca-zabila-300-ml.jpg
La Villa Real Reserva 2011 75 cl – D.O. La Mancha;Producido por Soc. Coop. CLM La Remediadora, bajo la D.O. La Mancha, envejecido en barricas nuevas de roble americano y francés durante 24 meses y, posteriormente, envejecido en botella durante 18 meses más. Las variedades de uva utilizadas son Cavernet (50%) y Merlot (50%). 13,5% Vol. Se presenta en botella de vidrio de 75 cl estuchada. Contiene sulfitos.;12.75;https://tienda.productostipicosregionales.es/vino/356-la-villa-real-reserva-2011-75-cl-do-la-mancha.html;https://tienda.productostipicosregionales.es/384-home_default/la-villa-real-reserva-2011-75-cl-do-la-mancha.jpg
Lazos de San Guillermo Confitería Montañés 300 gr;Los Lazos de San Guillermo están compuestos por finas láminas de hojaldre elaborado con mantequilla, horneado y espolvoreado en azúcar lustre. Producto artesano, 100% natural. Se presenta en estuche de 300 gr.;10.95;https://tienda.productostipicosregionales.es/reposteria/649-lazos-de-san-guillermo-confiteria-montanes-300-gr.html;https://tienda.productostipicosregionales.es/677-home_default/lazos-de-san-guillermo-confiteria-montanes-300-gr.jpg
Lenteja al Natural Extra Juker 315 gr;Lenteja pardina al natural de primera calidad, cocida y lista para consumir sola o en platos variados. Se presenta en tarro de vidrio de 315 gr. Peso Neto Escurrido: 205g.;1.95;https://tienda.productostipicosregionales.es/legumbres/288-lenteja-al-natural-extra-juker-315-gr.html;https://tienda.productostipicosregionales.es/316-home_default/lenteja-al-natural-extra-juker-315-gr.jpg
Lenteja Pardina 1 kg – I.G.P. Tierra de Campos;Variedad de legumbre ligada a las condiciones climáticas y características del terreno de la zona de producción, cultivadas bajo la I.G.P. La Bañeza – León. Se presenta en saquito de tela de 1 kg.;3.45;https://tienda.productostipicosregionales.es/legumbres/639-lenteja-pardina-1-kg-igp-tierra-de-campos.html;https://tienda.productostipicosregionales.es/2277-home_default/lenteja-pardina-1-kg-igp-tierra-de-campos.jpg
Lentejas al Natural Extra Juker 660 gr;Lenteja pardina, cocida y lista para consumir sola o en platos variados. Se presenta en tarro de vidrio de 660 gr. Peso neto Escurrido: 425 g.;2.10;https://tienda.productostipicosregionales.es/conservas-vegetales/1089-lentejas-cocidas-al-natural.html;https://tienda.productostipicosregionales.es/1419-home_default/lentejas-cocidas-al-natural.jpg
Lentejas estofadas producción ecológica Cachopo 445 cc;Tanto por su cultivo como su elaboración casera, tiene a su alcance un sano plato donde degustará todo el sabor de la lenteja estofada. Una conserva preparada para calentar y servir. Un plato indispensable para dietas vegetarianas elaborado con materias primas de producción ecológica. Se presenta en tarro de vidrio de 445 cc.;4.25;https://tienda.productostipicosregionales.es/plato-de-cuchara/55-lentejas-estofadas-produccion-ecologica-cachopo-445-cc.html;https://tienda.productostipicosregionales.es/84-home_default/lentejas-estofadas-produccion-ecologica-cachopo-445-cc.jpg
Licor Aguardiente de Orujo Gulagalega Gourmet 70 cl;Aguardiente elaborado de forma tradicional mediante orujos seleccionados. 40% Vol. 90 puntos Guía Peñín de los Destilados y la Coctelería 2016. Se presenta en frasca de vidrio de 70 cl.;13.50;https://tienda.productostipicosregionales.es/destilados/699-licor-aguardiente-de-orujo-gulagalega-gourmet-70-cl.html;https://tienda.productostipicosregionales.es/857-home_default/licor-aguardiente-de-orujo-gulagalega-gourmet-70-cl.jpg
Licor Aguardiente De Orujo Picos De Cabariezo 70 Cl;Aguardiente de Orujo elaborado a partir de los hollejos procedentes de la vinificación, de forma artesanal, destilados mediante Alquitara Tradicional Lebaniega de cobre. 48% Vol. Se presenta en frasca de vidrio de 70 cl.;19.50;https://tienda.productostipicosregionales.es/destilados/1367-licor-aguardiente-de-orujo-picos-de-cabariezo-70-cl.html;https://tienda.productostipicosregionales.es/2190-home_default/licor-aguardiente-de-orujo-picos-de-cabariezo-70-cl.jpg
Licor Aguardiente de Orujo San Valerio 70 cl;Aguardiente de orujo artesano del Bierzo. 50% Vol. Se presenta en botella de vidrio de 70 cl.;18.50;https://tienda.productostipicosregionales.es/destilados/553-licor-aguardiente-de-orujo-san-valerio.html;https://tienda.productostipicosregionales.es/1488-home_default/licor-aguardiente-de-orujo-san-valerio.jpg
Licor Crema Asturiana de Orujo Monasterio de Corias 20 cl;Licor asturiano de crema de orujo resultante de la fusión entre la crema de leche, aguardiente de orujo y azúcar, caracterizado por un sabor suave y dulce. 15% Vol. Se presenta en botella de vidrio de 20 cl.;7.50;https://tienda.productostipicosregionales.es/destilados/208-licor-crema-asturiana-de-orujo-monasterio-de-corias-20-cl.html;https://tienda.productostipicosregionales.es/833-home_default/licor-crema-asturiana-de-orujo-monasterio-de-corias-20-cl.jpg
Licor Crema De Café Picos De Cabariezo 70 Cl;Licor Café de base láctea elaborado a partir de los hollejos procedentes de la vinificación, de forma artesanal, destilados mediante Alquitara Tradicional Lebaniega de cobre. 17% Vol. Se presenta en frasca de vidrio de 70 cl.;17.50;https://tienda.productostipicosregionales.es/destilados/1364-licor-crema-de-cafe-picos-de-cabariezo-70-cl.html;https://tienda.productostipicosregionales.es/2187-home_default/licor-crema-de-cafe-picos-de-cabariezo-70-cl.jpg
Licor Crema de Castañas S.A.T El Artesano Raúl Valcarce 10 cl;Licor crema de castañas artesano del Bierzo. 17% Vol. Se presenta en botella de vidrio piramidal de 10 cl.;5.75;https://tienda.productostipicosregionales.es/destilados/558-licor-crema-de-castanas-sat-el-artesano-raul-valcarce-10-cl.html;https://tienda.productostipicosregionales.es/1125-home_default/licor-crema-de-castanas-sat-el-artesano-raul-valcarce-10-cl.jpg
Licor Crema de Castañas San Valerio 70 cl;Licor crema de castañas artesano del Bierzo. 17% Vol. Se presenta en botella de vidrio de 70 cl.;16.50;https://tienda.productostipicosregionales.es/destilados/557-licor-crema-de-castanas-san-valerio-70-cl.html;https://tienda.productostipicosregionales.es/839-home_default/licor-crema-de-castanas-san-valerio-70-cl.jpg
Licor Crema de Chocolate y Cerezas Gulagalega Gourmet 70 cl;Crema de chocolate y cerezas elaborada de forma tradicional con aguardiente de primera calidad y, por otro lado, obtenida a partir de una base láctea elaborada con nata acompañada de chocolate y cerezas. 15% Vol. 90 puntos Guía Peñín de los Destilados y la Coctelería 2016. Se presenta en frasca de vidrio de 70 cl.;12.50;https://tienda.productostipicosregionales.es/destilados/697-licor-crema-de-chocolate-y-cerezas-gulagalega-gourmet-70-cl.html;https://tienda.productostipicosregionales.es/855-home_default/licor-crema-de-chocolate-y-cerezas-gulagalega-gourmet-70-cl.jpg
Licor Crema De Orujo Picos De Cabariezo 70 Cl;Crema de Orujo de base láctea elaborado a partir de los hollejos procedentes de la vinificación, de forma artesanal, destilados mediante Alquitara Tradicional Lebaniega de cobre. 17% Vol. Se presenta en frasca de vidrio de 70 cl.;17.50;https://tienda.productostipicosregionales.es/destilados/1368-licor-crema-de-orujo-picos-de-cabariezo-70-cl.html;https://tienda.productostipicosregionales.es/2191-home_default/licor-crema-de-orujo-picos-de-cabariezo-70-cl.jpg
Licor de Arándanos Tierra Astur 70 cl;Licor asturiano de extraordinaria calidad obtenido de los mejores arándanos de la región macerados en aguardiente y azúcar. Un licor artesanal con el sabor dulce característico del arándano, de alto poder digestivo. 19% Vol. Se presenta en botella de vidrio de 70 cl.;15.75;https://tienda.productostipicosregionales.es/destilados/203-licor-de-arandanos-tierra-astur-70-cl.html;https://tienda.productostipicosregionales.es/987-home_default/licor-de-arandanos-tierra-astur-70-cl.jpg
Licor de Avellanas Los Serranos 70 cl;Licor asturiano de avellanas elaborado a partir de la maceración y destilación de este fruto seco. 24% Vol. Se presenta en botella de 70 cl.;13.75;https://tienda.productostipicosregionales.es/destilados/206-licor-de-avellanas-los-serranos-70-cl.html;https://tienda.productostipicosregionales.es/234-home_default/licor-de-avellanas-los-serranos-70-cl.jpg
Licor de Café Gulagalega Gourmet 70 cl;Licor de café elaborado de forma tradicional con aguardiente de primera calidad y, por otro lado, combinando diferentes tipos de café de forma muy acertada. 25% Vol. 91 puntos Guía Peñín de los Destilados y la Coctelería 2016. Se presenta en frasca de vidrio de 70 cl.;12.50;https://tienda.productostipicosregionales.es/destilados/696-licor-de-cafe-gulagalega-gourmet-70-cl.html;https://tienda.productostipicosregionales.es/854-home_default/licor-de-cafe-gulagalega-gourmet-70-cl.jpg
Licor De Café Picos De Cabariezo 70 Cl;Licor de Café elaborado a partir de los hollejos procedentes de la vinificación, de forma artesanal, destilados mediante Alquitara Tradicional Lebaniega de cobre. 22% Vol. Se presenta en frasca de vidrio de 70 cl.;17.50;https://tienda.productostipicosregionales.es/destilados/1365-licor-de-cafe-picos-de-cabariezo-70-cl.html;https://tienda.productostipicosregionales.es/2188-home_default/licor-de-cafe-picos-de-cabariezo-70-cl.jpg
Licor de Guindas Tierra Astur 70 cl;Licor tradicional de guindas elaborado a través del anisado de aguardiente de orujo y macerado con guindas y azúcar como ingredientes principales. 24% Vol. Se presenta en botella de vidrio de 70 cl.;17.25;https://tienda.productostipicosregionales.es/destilados/204-licor-de-guindas-tierra-astur-70-cl.html;https://tienda.productostipicosregionales.es/986-home_default/licor-de-guindas-tierra-astur-70-cl.jpg
Licor de Hierbas Gulagalega Gourmet 70 cl;Licor de hierbas elaborado de forma tradicional con aguardiente de primera calidad y, por otro lado, dejando macerar en el mismo durante un mínimo de 30 días una selección de 15 botánicos. 25% Vol. 90 puntos Guía Peñín de los Destilados y la Coctelería 2016. Se presenta en frasca de vidrio de 70 cl.;12.50;https://tienda.productostipicosregionales.es/destilados/698-licor-de-hierbas-gulagalega-gourmet-70-cl.html;https://tienda.productostipicosregionales.es/856-home_default/licor-de-hierbas-gulagalega-gourmet-70-cl.jpg
Licor De Hierbas Picos De Cabariezo 70 Cl;Licor de Hierbas elaborado a partir de los hollejos procedentes de la vinificación, de forma artesanal, destilados mediante Alquitara Tradicional Lebaniega de cobre. 26% Vol. Se presenta en frasca de vidrio de 70 cl.;17.50;https://tienda.productostipicosregionales.es/destilados/1366-licor-de-hierbas-picos-de-cabariezo-70-cl.html;https://tienda.productostipicosregionales.es/2189-home_default/licor-de-hierbas-picos-de-cabariezo-70-cl.jpg
Licor de Hierbas S.A.T El Artesano Raúl Valcarce 10 Cl;Licor de hierbas artesano del Bierzo. 29,7% Vol. Se presenta en botella de vidrio piramidal de 10 cl.;6.50;https://tienda.productostipicosregionales.es/destilados/552-licor-de-hierbas-sat-el-artesano-raul-valcarce-10-cl.html;https://tienda.productostipicosregionales.es/1123-home_default/licor-de-hierbas-sat-el-artesano-raul-valcarce-10-cl.jpg
Licor de Hierbas San Valerio 70 Cl;Licor de hierbas artesano del Bierzo. 29,7% Vol. Se presenta en botella de vidrio de 70 cl.;16.75;https://tienda.productostipicosregionales.es/destilados/551-licor-de-hierbas-san-valerio-70-cl.html;https://tienda.productostipicosregionales.es/1422-home_default/licor-de-hierbas-san-valerio-70-cl.jpg
Licor de Higos S.A.T El Artesano Raúl Valcarce 10 cl;Licor de higos artesano del Bierzo. 22,5% Vol. Se presenta en botella de vidrio piramidal de 10 cl.;6.50;https://tienda.productostipicosregionales.es/destilados/556-licor-de-higos-sat-el-artesano-raul-valcarce-10-cl.html;https://tienda.productostipicosregionales.es/1124-home_default/licor-de-higos-sat-el-artesano-raul-valcarce-10-cl.jpg
Licor de Higos San Valerio 70 cl;Licor de higos artesano del Bierzo. 22,5% Vol. Se presenta en botella de vidrio de 70 cl.;14.25;https://tienda.productostipicosregionales.es/destilados/555-licor-de-higos-san-valerio-70-cl.html;https://tienda.productostipicosregionales.es/838-home_default/licor-de-higos-san-valerio-70-cl.jpg
Licor de Limón Casas de Abril 70 cl;Limoncillo típico de La Mancha producido por Api Mancha, S.L. 70% Vol. Se presenta en botella de vidrio de 70 cl.;10.50;https://tienda.productostipicosregionales.es/destilados/872-licor-de-limon-casas-de-abril-70-cl.html;https://tienda.productostipicosregionales.es/1117-home_default/licor-de-limon-casas-de-abril-70-cl.jpg
Licor Orujo de Miel Monasterio de Corias 20 cl;Orujo asturiano de miel elaborado artesanalmente mediante la fusión de aguardientes de orujo seleccionados y miel de brezo de la propia región. 30% Vol. Se presenta en botella de vidrio de 20 cl.;7.50;https://tienda.productostipicosregionales.es/destilados/213-licor-orujo-de-miel-monasterio-de-corias-20-cl.html;https://tienda.productostipicosregionales.es/241-home_default/licor-orujo-de-miel-monasterio-de-corias-20-cl.jpg
Lomo de Atún en Aceite de Oliva La Chanca 225 gr;Tiras de lomo de Atún en aceite de oliva elaborados de forma artesanal. Se presenta en tarro de vidrio de 225 gr. Peso Neto Escurrido: 150 g.;7.25;https://tienda.productostipicosregionales.es/conservas-del-mar/1209-lomo-de-atun-en-aceite-de-oliva-la-chanca-225-gr.html;https://tienda.productostipicosregionales.es/1565-home_default/lomo-de-atun-en-aceite-de-oliva-la-chanca-225-gr.jpg
Lomo de Cerdo Curado El Montañés – Vegacervera 1,100 kg;Lomo de cerdo curado en la localidad de Vegacervera, situada en el extremo Norte de la provincia de León. Producto artesano. Curación natural. Se presenta en media caña de 1,100 gr. aprox. envasado al vacío.;25.50;https://tienda.productostipicosregionales.es/cerdo/679-lomo-de-cerdo-curado-el-montanes-vegacervera-1100-kg.html;https://tienda.productostipicosregionales.es/1010-home_default/lomo-de-cerdo-curado-el-montanes-vegacervera-1100-kg.jpg
Lomo de Cerdo Curado El Montañés – Vegacervera 1,300kg;Lomo de cerdo curado en la localidad de Vegacervera, situada en el extremo Norte de la provincia de León. Producto artesano. Curación natural. Se presenta en media caña de 1,300 gr. aprox. envasado al vacío.;29.75;https://tienda.productostipicosregionales.es/cerdo/680-lomo-de-cerdo-curado-el-montanes-vegacervera-1300kg.html;https://tienda.productostipicosregionales.es/1011-home_default/lomo-de-cerdo-curado-el-montanes-vegacervera-1300kg.jpg
Lomo de Cerdo Curado Loncheado El Montañés – Vegacervera 200 gr.;Lomo de cerdo loncheado y curado en la localidad de Vegacervera, situada en el extremo Norte de la provincia de León. Producto artesano. Curación natural. Se presenta en sobre de 200 g aprox. envasado al vacío.;6.95;https://tienda.productostipicosregionales.es/cerdo/678-lomo-de-cerdo-curado-loncheado-el-montanes-vegacervera.html;https://tienda.productostipicosregionales.es/1016-home_default/lomo-de-cerdo-curado-loncheado-el-montanes-vegacervera.jpg
Macarrones Ecológicos RietVell 500 gr;Pasta elaborada con trigo duro (Triticum Durum) procedente de cultivos ecológicos extensivos y de secano, de fincas ubicadas en áreas esteparias de Belchite o Los Monegros (Aragón). Cuando usted adquiere un producto RietVell está ayudando a conservar especies y ecosistemas únicos en Europa, y también a promover el desarrollo socioeconómico de áreas...;3.50;https://tienda.productostipicosregionales.es/pasta/839-macarrones-ecologicos-rietvell-500-gr.html;https://tienda.productostipicosregionales.es/1078-home_default/macarrones-ecologicos-rietvell-500-gr.jpg
Macarrones Integrales Ecológicos RietVell 500 gr;Pasta elaborada con trigo duro (Triticum Durum) procedente de cultivos ecológicos extensivos y de secano, de fincas ubicadas en áreas esteparias de Belchite o Los Monegros (Aragón). Cuando usted adquiere un producto RietVell está ayudando a conservar especies y ecosistemas únicos en Europa, y también a promover el desarrollo socioeconómico de áreas...;3.50;https://tienda.productostipicosregionales.es/pasta/838-macarrones-integrales-ecologicos-rietvell-500-gr.html;https://tienda.productostipicosregionales.es/1077-home_default/macarrones-integrales-ecologicos-rietvell-500-gr.jpg
Mantecadas de Astorga La Cepedana 300 g – I.G.P. Mantecadas de Astorga;Uno de los dulces con más tradición de la comarca leonesa de la Maragatería. Surgidas en torno al S. XIX como receta conventual, el resultado es un dulce delicioso. Elaborado bajo la I.G.P. Mantecada de Astorga. Se presenta en estuche de cartón de 300 g (12 unid).;5.50;https://tienda.productostipicosregionales.es/reposteria/1029-mantecadas-de-astorga-la-cepedana-300-g-igp-mantecadas-de-astorga.html;https://tienda.productostipicosregionales.es/2281-home_default/mantecadas-de-astorga-la-cepedana-300-g-igp-mantecadas-de-astorga.jpg
Mejillones En Escabeche Ana María 260 Gr;Mejillones de Las Rías fritos en escabeche con aceite de oliva, elaborados de forma tradicional por Conservas Ana María (Santoña). Se presenta en lata formato “pandereta” de 260 gr. Peso Neto Escurrido: 160 g.;6.95;https://tienda.productostipicosregionales.es/entrantes/1356-mejillones-en-escabeche-ana-maria-260-gr.html;https://tienda.productostipicosregionales.es/2222-home_default/mejillones-en-escabeche-ana-maria-260-gr.jpg
Menestra de Verduras Extra Juker 660 gr;Guiso de verduras seleccionadas en la huerta riojana. Un plato donde color y sabor combinan a la perfección. Se presenta en formato de 660 gr. Peso Neto Escurrido: 400g.;7.25;https://tienda.productostipicosregionales.es/conservas-vegetales/299-menestra-de-verduras-extra-juker-660-gr.html;https://tienda.productostipicosregionales.es/327-home_default/menestra-de-verduras-extra-juker-660-gr.jpg
Mermelada "sin azúcar" de Fresa Extra Juker 212 gr;Mermelada natural de fresa elaborada sin conservantes ni colorantes y sin azúcar añadido. Se presenta en tarro de vidrio de 212 gr.;2.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/871-mermelada-sin-azucar-de-fresa-extra-juker-212-gr.html;https://tienda.productostipicosregionales.es/1110-home_default/mermelada-sin-azucar-de-fresa-extra-juker-212-gr.jpg
Mermelada de Fresa Juker 290 gr;Mermelada natural de fresa, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/277-mermelada-de-fresa-juker-290-gr.html;https://tienda.productostipicosregionales.es/305-home_default/mermelada-de-fresa-juker-290-gr.jpg
Mermelada de Albaricoque Juker 290 gr;Mermelada natural de albaricoque, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/271-mermelada-de-albaricoque-juker-290-gr.html;https://tienda.productostipicosregionales.es/299-home_default/mermelada-de-albaricoque-juker-290-gr.jpg
Mermelada de Arándanos Juker 290 gr;Mermelada natural de arándanos, elaborada sin conservantes ni colorantes.;3.75;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/272-mermelada-de-arandanos-juker-290-gr.html;https://tienda.productostipicosregionales.es/300-home_default/mermelada-de-arandanos-juker-290-gr.jpg
Mermelada de Café Juker 290 gr;Mermelada natural de café, elaborada sin conservantes ni colorantes. Ideal para iniciar con energía la jornada laboral de cada día. El café natural molido que se emplea para esta elaboración es una mezcla de arábicas procedentes de América y de robustas de Asia y África.;2.95;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/273-mermelada-de-cafe-juker-290-gr.html;https://tienda.productostipicosregionales.es/844-home_default/mermelada-de-cafe-juker-290-gr.jpg
Mermelada de Cebolla Juker 290 gr;Mermelada natural de cebolla riojana, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/274-mermelada-de-cebolla-juker-290-gr.html;https://tienda.productostipicosregionales.es/845-home_default/mermelada-de-cebolla-juker-290-gr.jpg
Mermelada de Cereza Juker 290 gr;Mermelada natural de cereza, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/268-mermelada-de-cereza-juker-290-gr.html;https://tienda.productostipicosregionales.es/296-home_default/mermelada-de-cereza-juker-290-gr.jpg
Mermelada de Ciruela De Lo Nuestro Artesano 300 g;Mermelada elaborada exclusivamente con fruta fresca de temporada y azúcar. Sin conservantes, ni colorantes. Producto artesano. Peso Neto 300 g.;3.95;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/1147-mermelada-de-ciruela-de-lo-nuestro-artesano.html;https://tienda.productostipicosregionales.es/1484-home_default/mermelada-de-ciruela-de-lo-nuestro-artesano.jpg
Mermelada de Ciruela Juker 290 gr;Mermelada natural de ciruela claudia, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/275-mermelada-de-ciruela-juker-290-gr.html;https://tienda.productostipicosregionales.es/303-home_default/mermelada-de-ciruela-juker-290-gr.jpg
Mermelada de Frambuesa Juker 290 gr;Mermelada natural de frambuesa silvestre, elaborada sin conservantes ni colorantes.;3.75;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/276-mermelada-de-frambuesa-juker-290-gr.html;https://tienda.productostipicosregionales.es/846-home_default/mermelada-de-frambuesa-juker-290-gr.jpg
Mermelada de Kiwi Juker 290 gr;Mermelada natural de kiwi, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/278-mermelada-de-kiwi-juker-290-gr.html;https://tienda.productostipicosregionales.es/848-home_default/mermelada-de-kiwi-juker-290-gr.jpg
Mermelada de Mandarina Juker 290 gr;Mermelada natural de mandarina, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/279-mermelada-de-mandarina-juker-290-gr.html;https://tienda.productostipicosregionales.es/307-home_default/mermelada-de-mandarina-juker-290-gr.jpg
Mermelada de Manzana Reineta al Godello S.A.T. El Artesano Raúl...;Elaborado por De lo Nuestro Artesano , S.L. en el Bierzo (Carracedelo – León). Producto de elaboración artesanal. Se presenta en tarro de vidrio de 235 gr.;3.75;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/567-mermelada-de-manzana-reineta-al-godello-sat-el-artesano-raul-valcarce-220-gr.html;https://tienda.productostipicosregionales.es/595-home_default/mermelada-de-manzana-reineta-al-godello-sat-el-artesano-raul-valcarce-220-gr.jpg
Mermelada de Melocotón Juker 290 gr;Mermelada natural de melocotón, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/280-mermelada-de-melocoton-juker-290-gr.html;https://tienda.productostipicosregionales.es/308-home_default/mermelada-de-melocoton-juker-290-gr.jpg
Mermelada de Mora Juker 290 gr;Mermelada natural de mora silvestre, elaborada sin conservantes ni colorantes.;3.75;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/281-mermelada-de-mora-juker-290-gr.html;https://tienda.productostipicosregionales.es/309-home_default/mermelada-de-mora-juker-290-gr.jpg
Mermelada de Naranja Amarga Juker 290 gr;Mermelada natural de naranja amarga andaluza, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/269-mermelada-de-naranja-amarga-juker-290-gr.html;https://tienda.productostipicosregionales.es/763-home_default/mermelada-de-naranja-amarga-juker-290-gr.jpg
Mermelada de Naranja Juker 290 gr;Mermelada natural de naranja valenciana, elaborada sin conservantes ni colorantes.;3.25;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/282-mermelada-de-naranja-juker-290-gr.html;https://tienda.productostipicosregionales.es/310-home_default/mermelada-de-naranja-juker-290-gr.jpg
Mermelada de Pera con Arándanos S.A.T. El Artesano Raúl Valcarce...;Mermelada elaborada por De Lo Nuestro Artesano, S.L. en el Bierzo (Carracedelo - León). Producción artesanal. Se presenta en tarro de vidrio de 220 gr.;3.75;https://tienda.productostipicosregionales.es/mermeladas-y-confituras/1281-mermelada-de-pera-con-arandanos-sat-el-artesano-raul-valcarce-220-gr.html;https://tienda.productostipicosregionales.es/1649-home_default/mermelada-de-pera-con-arandanos-sat-el-artesano-raul-valcarce-220-gr.jpg
